dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,BFGS,0.7084641334922158,2.349804335891303,99,104.90,,0.1,(18.836578043221493 + ((0.011355484157662556 * inv((2.7405839543376516 + (41.36486692289665 * (-4.169458226011473 + (0.431896071220312 * x_1)))))) - ((-2.9131087806397886 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (-0.0888569704300361 * ((cos(((8.128227171466868 * (-4.169458226011473 + (0.431896071220312 * x_1))) - (22.476741548914987 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))) + (-0.5797943327601525 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))) * ((0.9640723353202549 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - ((-0.8677994446723774 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (((0.1973971238079425 * inv((-342.20280277702 + (1.7477846229646383 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))) - (-615.6918359630404 * inv((-2.0030749937438355 + (52.444743596388236 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))) - (27.059249000280417 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))))))))
210_cloud,ok,5,BFGS,0.878393732002338,0.3738917536831059,126,109.07,,0.1,(0.29841668375125097 + ((((0.3873764972926806 * inv((4.743907142201069 + (0.2908609293654536 * ((-1.0 + (2.0 * x_0)) * ((-1.349156164026494 + (0.6152466562861073 * x_4)) * (-1.349156164026494 + (0.6152466562861073 * x_4)))))))) + (0.626440028921446 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))) + (0.3383269439603048 * (((((0.54853959920371 * inv((0.3985836198603253 + (3.4132931529243797 * (-1.0 + (2.0 * x_0)))))) + (5.811750944928452 * inv(((7.171351379582553 * inv((0.5805584127087724 + (0.1463540688800022 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))))) - (3.911477581181183 * inv((1.1744431572170628 + (0.6926271735445582 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))))))) + inv((1.0358050783693736e-07 + (7.764571578427947e-12 * (-1.4231307757262779 + (0.9371836815758414 * x_1)))))) + (0.12382962451229512 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))) * (1.5682230346360687e-07 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))))) + ((3.6342085933593165 * inv((4.258748921446411 + (0.44379372992176347 * (-1.349156164026494 + (0.6152466562861073 * x_4)))))) - (-0.006713873586472142 * (-1.0 + (2.0 * x_0))))))
215_2dplanes,ok,10,BFGS,0.6504624694663703,2.7507827781839094,59,106.98,,0.1,(-0.20602997815366336 + ((((0.022791250966136073 * inv((0.37562686913933296 + (3.7809056132685326 * (-0.08057455696049687 + (1.2396085686230287 * x_8)))))) + ((1.5671061165939708 * (0.02000400120040014 + (1.000200060020007 * x_0))) + (1.1435520633334653 * (-0.03138824102871723 + (1.2555296411486891 * x_1))))) + (0.11040284953727503 * inv((0.3297964194186159 + (11.951674031676895 * (0.047524845652175754 + (1.1881211413043937 * x_5))))))) + ((1.818692159979686 * (0.02000400120040014 + (1.000200060020007 * x_0))) + (1.322736719985989 * (0.07603639459945774 + (1.1697906861455036 * x_4))))))
218_house_8L,ok,8,BFGS,0.3263024009626905,33265.22087761739,124,132.82,,0.1,(131.41965911175015 + ((11.044609712470816 * ((53.50907315506976 + (-0.08263603214761667 * (-0.2735558448495786 + (0.00011731984031014947 * x_0)))))**2) + ((((10.724599449533613 * (((7.217209496765305 + (1.026932868084816 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**2 * (((0.06069620152770043 * ((14.74457732136451 + (13.528206434430686 * (-8.051727895827435 + (16.731591247493967 * x_2)))))**2) + (10.226581652831506 * (-8.745399041277315 + (1.4579020752294582 * x_6)))) + ((0.0013960303591381892 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (7.32854798057496 * (((0.2592602408429724 + (-0.42661349032440343 * (-1.5037336233963396 + (3.0832213967881748 * x_7)))))**2 * (-0.2735558448495786 + (0.00011731984031014947 * x_0)))))))) + (-25.899691698720318 * (((0.9505140107253627 + (-0.8198229842428475 * (-0.3762519483828514 + (8.305362235129161 * x_4)))))**2 * (-0.3762519483828514 + (8.305362235129161 * x_4))))) + (-8.745399041277315 + (1.4579020752294582 * x_6))) + (((91.33222862836345 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) + (6.706856247889682 * (-8.051727895827435 + (16.731591247493967 * x_2)))) - (-2.7326973446906235 * (-1.2420794631854704 + (7.280171385208041 * x_5)))))))
225_puma8NH,ok,8,BFGS,0.30380844691834075,4.692805363590265,130,97.50,,0.1,(-0.2842500401473983 + (((-0.06803402376253087 * (-0.09681685113891113 + (2.9689157921727203 * x_6))) + ((0.5439152943933174 * (-0.022023529833178766 + (0.8877592340102415 * x_4))) + ((((0.36731529938122476 * (-0.031097369547192274 + (0.9193982774372316 * x_5))) + (-0.01595504097458568 * (((-42.87042191420949 * inv((-0.23910908676746512 + (52.03666596675073 * (-0.01549372006853783 + (0.9102782276193362 * x_0)))))) + (((-7.757770215859637 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) + (13.536790588961523 * (-0.06585661692848528 + (0.8959411617355382 * x_2)))) + (0.7859081457098642 * inv((0.3198299363223427 + 0.41559042063817286))))) * (-0.09681685113891113 + (2.9689157921727203 * x_6))))) + (((0.07633694399543195 * (-0.07572364437013104 + (0.9138359759094098 * x_3))) + (0.908737558298099 * inv(((0.12984370529558897 * (-0.07710723083161697 + (0.9234518833549156 * x_1))) + (1.1344963673356032 * inv((6.154309011830573 + (8.10822158384093 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))))))) + (-0.11511834421909684 * (-0.01549372006853783 + (0.9102782276193362 * x_0))))) + (0.5915262162820225 * (-0.01549372006853783 + (0.9102782276193362 * x_0)))))) - (0.043336694970732614 * inv((1.2440958743637154 + (0.7197991354521278 * (-0.0263697467348816 + (2.836613933023496 * x_7))))))))
228_elusage,ok,2,BFGS,0.8541126271687477,9.086581538233125,116,107.13,,0.1,(2.1854213954531736 + (((3.376655259495851 * (-3.494368107086116 + (0.06492913712491094 * x_0))) + (1.3051579735545866 * ((5.234216403672928 + (-2.4901831099436187 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2)) - (((222.05511555434194 * inv((79.1590047460805 + (1.5125785865043109 * inv((70.46739232349714 + (10.1673392439042 * (-3.494368107086116 + (0.06492913712491094 * x_0))))))))) + ((0.6537887040240788 * inv((22.788222266894245 + (16.63066691346139 * (-1.588178110693536 + (0.281773535768208 * x_1)))))) + ((-10.276497990719793 * (-3.494368107086116 + (0.06492913712491094 * x_0))) + (-0.6805628748359043 * ((((-7.925043018807898 * inv((3.425355519149432 + (3.5450155450964864 * (-1.588178110693536 + (0.281773535768208 * x_1)))))) + (-5.2146690004133385 * (-1.588178110693536 + (0.281773535768208 * x_1)))) * inv((1.9549208629908272 + (10.683671889062659 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))) * (-7.289866747501962e-09 * (-1.588178110693536 + (0.281773535768208 * x_1)))))))) + (0.2061009170882513 * ((0.4274386611733684 + (0.07996139497737417 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2))))
229_pwLinear,ok,10,BFGS,0.6559367287847655,2.6181535510815803,140,101.39,,0.1,(0.1410229023461368 + (((((0.1460329504517384 * inv((-0.4490966000723917 + (8.663493877712447 * (0.024625761678892605 + (1.2312880839446303 * x_6)))))) + (((6.659970981538741 * (inv((11.414166855028753 + (-1.7722579504324294 * inv((0.7754471040744773 + (0.28451419579031295 * (-0.029787773436724965 + (1.1915109374689985 * x_7)))))))) * (0.13630961003872036 + (1.1853009568584378 * x_2)))) + (((1.7389149010628757 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) + (-0.07017213284715496 + (1.0024590406736422 * x_0))) + ((19.44799451364606 * inv((124.92252987764793 + (-7.380222854834269 * (-0.12885860791431716 + (1.227224837279211 * x_5)))))) - (0.1424677142931092 * ((0.024625761678892605 + (1.2312880839446303 * x_6)) * (0.1308442961026054 + (1.2461361533581465 * x_1))))))) + (0.8793383662867329 * (0.07877919836271194 + (1.2119876671186451 * x_9))))) + ((-3.3435420004939997 * (-0.07017213284715496 + (1.0024590406736422 * x_0))) - (-1.6477921815502363 * (-0.12885860791431716 + (1.227224837279211 * x_5))))) + (-0.3201342924607836 * inv((0.6314172384648767 + (304.54309148481946 * (0.024625761678892605 + (1.2312880839446303 * x_6))))))) + (-0.0022172398283138352 * ((0.047863877241182545 + (1.1965969310295634 * x_8)) * ((6.091465817899523 * (0.024260699053001707 + (1.2130349526500854 * x_3))) - (-34.17970288890521 * (0.1308442961026054 + (1.2461361533581465 * x_1))))))))
230_machine_cpu,ok,6,BFGS,0.8786647169581581,56.86775467101344,38,125.08,,0.1,(93.52877762986728 + ((78.14632848807855 * (-0.7539783429454673 + (0.00025457276565311854 * x_1))) + ((-51.02913290807554 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) + ((188.79816309017536 * ((-0.024800254408753795 + (0.2780090253124779 * (-0.7169976175893781 + (0.03797656872825096 * x_5)))))**2) - (-106.60588231743651 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))))
344_mv,ok,10,BFGS,0.6099682923142145,5.983477575307047,81,135.55,,0.1,(-7.550667168129342 + (((4.301442944381094 * (0.07176828705486599 + (1.6917112741967857 * x_4))) + ((6.839204837448447 * (0.9175113942281458 + (0.09481017314613248 * x_5))) + (-5.1006821172659445e-05 * ((((((-169.2300730583777 * (8.731675768609247 + (0.6975312065809712 * x_1))) + (8282.655617145367 * (-2.4616167895905274 + (0.008477159847985765 * x_8)))) + (6.960390252968947 * (1.3389884173455886 + (0.3190495684869531 * x_3)))) + ((121.16810791272292 * inv((-931.3766774925311 + (-77.00295005161064 * (-0.5619514869490163 + (2.341464528954235 * x_7)))))) + (363.82719080018956 * inv((-18648.154769238456 + -89.01373682142592))))) + (-19.94909374672912 + (0.018109774499670123 * x_9))) * (-0.6964409092807232 + (1.5476464650682737 * x_2)))))) - (0.07176828705486599 + (1.6917112741967857 * x_4))))
485_analcatdata_vehicle,ok,4,BFGS,0.7176392402433946,149.50923707401554,78,50.87,,0.1,(76.2325097198644 + (((-8.924481359450912 * (-1.0 + (2.0 * x_1))) + (-11.049485797994635 * (inv((1.696170266248548 + (1.9851417524357604 * ((5.873868836728715 * (-1.0 + (2.0 * x_0))) * (-13.328690924071132 * inv((-91.52314506396911 + (0.7856391853465687 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))))))))) * (0.6742866522347204 * inv((1.7425361284624783 + (9.085667895108536 * (-1.0 + (2.0 * x_2))))))))) + ((4.556209861208016 * ((1.8638319191032564 + (3.3124117493694367 * (-1.0 + (2.0 * x_1)))))**2) - (-15.18368744829127 * (-0.5493287069187591 * inv((-1.5325553357754402 + (-1.5111013533323279 * (-1.0 + (2.0 * x_0))))))))))
