dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
593_fri_c1_1000_10,ok,10,NoRef,0.30732109333995683,0.8252749122591971,92,92,92,17.603250741958618,,0.001,(((0.1 * log((((0.04 + (1.73 * (-0.10952305202408649 + (0.9907329152448134 * x_3)))) + (25.400000000000002 + (-0.0446 * (0.04860705755687076 + (0.9906127943356936 * x_9))))) - (0.0666 + (0.45 * (-0.16354271824973488 + (0.9842858800610822 * x_2))))))) - ((0.0936 + (0.052000000000000005 * (0.03184790765809063 + (1.0100220814643854 * x_1)))) * ((((-0.302 + arctan(((-41.6 + (0.00416 * arctan(((-0.00326 + (-0.0096 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))) + ((-0.12200000000000001 + (0.0429 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))) - (-13.9 + (-0.007019999999999999 * (0.01810045940385405 + (1.0151432151143167 * x_5))))))))) * (-0.0065 + (0.0070999999999999995 * (-0.1223375680664318 + (1.011933155780458 * x_4))))))) - ((0.032400000000000005 + (0.0703 * (0.050220707802833754 + (1.0091533137436086 * x_8)))) - ((-33.6 + (-0.0396 * (0.01280861499107831 + (0.9931663952687514 * x_6)))) * (0.3 + (0.061000000000000006 * (0.009250498393228406 + (1.0116206136929107 * x_7))))))) * (0.051000000000000004 + (0.881 * sin((0.509 + (-2.59 * (0.03184790765809063 + (1.0100220814643854 * x_1)))))))) - (-6.73 + (0.00074 * (0.050220707802833754 + (1.0091533137436086 * x_8))))))) + (0.006379999999999999 + (-0.23700000000000002 * arctan((-7.26 + (28.3 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))))))),-(0.052521148236148046*x_1 + 0.095256091198220716)*(-0.00074677345217027035*x_8 + (0.051000000000000004 - 0.881*sin(2.615957190992758*x_1 - 0.4265139191655453))*(-0.070943477956175686*x_8 + (-0.03932938925264256*x_6 - 33.60050722115365)*(0.061708857435267559*x_7 + 0.30056428040198692) + atan((0.0071847254060412513*x_4 - 0.0073685967332716654)*(0.00416*atan(0.033565611267042901*x_0 + 0.0071263053701025022*x_5 + 13.773827009931532) - 41.6)) - 0.33793051575853921) + 6.7299628366762263) + 0.1*log(-0.442928646027487*x_2 + 1.713967943373527*x_3 - 0.04418133062737194*x_9 + 25.255351468443677) - 0.23700000000000002*atan(28.525729695414837*x_0 - 8.1438908350025721) + 0.006379999999999999
594_fri_c2_100_5,ok,5,NoRef,0.1483441257622875,0.9182261711824851,37,37,37,7.897417068481445,,0.001,(((-0.48500000000000004 * (2.8870194710416236e-09 + (1.0050378286556427 * x_2))) - (0.197 + (-0.00113 * ((55.1 + (-0.057800000000000004 * abs((0.687 + (-22.8 * abs((((0.905 + (19.0 * (1.4789027717446586e-09 + (1.005037819531248 * x_1)))) + (9.73 + (-3.99 * (2.3236557527311636e-09 + (1.0050378111926093 * x_4))))) - (-0.459 + (-22.2 * (-2.5740396230235096e-09 + (1.0050378181358313 * x_0))))))))))))**2))) + (-0.8530000000000001 + (0.308 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3))))),-0.48744334689798675*x_2 + 0.30955164599250236*x_3 + 0.00113*(0.057800000000000004*Abs(22.8*Abs(22.311839562615454*x_0 + 19.09571857109371*x_1 - 4.0101008666585113*x_4 + 11.093999961684087) - 0.687) - 55.1)**2 - 1.0500000029574792
595_fri_c0_1000_10,ok,10,NoRef,0.6034011045066886,0.6649244801717502,68,68,68,16.198193550109863,,0.001,((-0.028700000000000003 + (0.0025499999999999997 * abs(((-46.800000000000004 + (-2.85 * (-0.018095961115013614 + (1.0387664339348464 * x_5)))) + ((((0.049 + (5.01 * (0.02614878476186862 + (1.0238590584883367 * x_2)))) * (72.5 + (-0.0035499999999999998 * (0.0710289511872284 + (0.9995744991233574 * x_7))))) - (0.00996 + (0.545 * (-0.04354630810283682 + (1.0225112857000962 * x_6))))) + ((0.0238 + (-0.00053 * (-0.010207914156323272 + (0.9840604732257373 * x_9)))) - (0.0036599999999999996 + (74.5 * (-0.04354630810283682 + (1.0225112857000962 * x_6)))))))))) + ((-0.0019 + (0.553 * (-0.1211406374101396 + (1.023594826503582 * x_3)))) + (((-0.937 + (0.023677204900816835 + (1.0365983191687715 * x_4))) + (0.00276 + (2.99 * arctan(((-0.00686 + (0.892 * (-0.06702131565911112 + (0.9599333061403312 * x_1)))) + (-0.0026 + (0.87 * (0.08331357934160229 + (1.0244910011465165 * x_0))))))))) * (0.249 + (-0.00041 * cos(((-88.60000000000001 + (-0.0087 * (-0.1211406374101396 + (1.023594826503582 * x_3)))) + (0.010100000000000001 + (3.08 * (0.011813355667839568 + (0.9979701604705712 * x_8))))))))))),0.5660479390564809*x_3 + (0.00041*cos(0.008905274990581163*x_3 - 3.073748094249359*x_8 + 88.552460940997596) - 0.249)*(-1.0365983191687715*x_4 - 2.99*atan(0.89130717099746935*x_0 + 0.8562605090771754*x_1 + 0.003239800459266872) + 0.91056279509918322) + 0.0025499999999999997*Abs(2.9604843367143123*x_5 + 76.734359435363719*x_6 + 0.0005215520508096408*x_9 + (5.1295338830265666*x_2 + 0.1800054116569618)*(0.0035484894718879186*x_7 - 72.499747847223285) + 43.470308409050323) - 0.097590772487807208
596_fri_c2_250_5,ok,5,NoRef,0.7591120620812801,0.49667758639984944,52,52,52,16.59377121925354,,0.001,((-0.016700000000000003 + (0.323 * (0.030239726957857333 + (1.0089704881333104 * x_3)))) - ((-0.00039999999999999996 + (1.36 * sin(((-0.771 + (-0.47000000000000003 * (-0.05566958792821793 + (1.0085802753375575 * x_1)))) * ((0.00733 + (-1.27 * (-0.00836934259429335 + (0.9826060373461664 * x_0)))) - ((-0.024700000000000003 + (0.728 * (-0.00836934259429335 + (0.9826060373461664 * x_0)))) + (((-11.8 + (0.0006 * (-0.03982219788825426 + (0.9780391196646281 * x_4)))) * (0.00771 + (-0.06720000000000001 * (-0.05566958792821793 + (1.0085802753375575 * x_1))))) - (0.0821 + (-0.0961 * (-0.03327251323989341 + (0.9795882248533074 * x_2))))))))))) + ((0.017 + (0.021900000000000003 * (-0.03327251323989341 + (0.9795882248533074 * x_2)))) * (9.75 + (-8.9 * (-0.03982219788825426 + (0.9780391196646281 * x_4))))))),0.32589746766705927*x_3 - (10.10441756120546 - 8.70454816501519*x_4)*(0.021452982124287435*x_2 + 0.016271331960046335) - 1.36*sin((-0.47403272940865206*x_1 - 0.74483529367373759)*(-1.96324686261764*x_0 - 0.09413842840840285*x_2 - (0.01145099630877625 - 0.067776594502683874*x_1)*(0.0005868234717987768*x_4 - 11.80002389331873) + 0.13404943502575188)) - 0.0065325681926120842
597_fri_c2_500_5,ok,5,NoRef,0.33371234609781886,0.8136454009998944,52,50,52,26.697574615478516,,0.001,((-0.07250000000000001 + (0.259 * (-0.002414032778585222 + (0.9938074619432425 * x_4)))) + (((-0.07780000000000001 + (-3.68 * (-0.002414032778585222 + (0.9938074619432425 * x_4)))) * (-0.00878 + (0.00586 * (0.10122870033412179 + (1.0080699070194354 * x_2))))) - ((-0.00396 + (-0.49000000000000005 * sin((2.4 + (-7.53 * cos((0.0332 + (0.8520000000000001 * (0.10122870033412179 + (1.0080699070194354 * x_2)))))))))) + (0.265 + (1.48 * sin(((-0.683 + (-0.533 * (0.05371846994181401 + (0.9861750482670715 * x_0)))) * ((-0.225 + (-1.73 * (0.06629972590880558 + (1.0075976137302378 * x_1)))) + (0.5900000000000001 + (0.226 * (0.051318081308249455 + (1.014644489729816 * x_3)))))))))))),0.2573961326432998*x_4 - (0.0059072896551338912*x_2 - 0.008186799816042046)*(3.657211459951133*x_4 + 0.06891635937480639) + 1.48*sin((0.5256313007263491*x_0 + 0.7116319444789869)*(-1.7431438717533114*x_1 + 0.2293096546789384*x_3 + 0.26189936055343081)) - 0.49000000000000005*sin(7.53*cos(0.85887556078055907*x_2 + 0.11944685268467178) - 2.4) - 0.3341652344896536
599_fri_c2_1000_5,ok,5,BFGS,0.5510513470900518,0.6719505272185591,67,61,67,15.199408292770386,,0.001,(((0.023914690130669818 + (-0.36278821117309645 * (-0.0602307402531005 + (1.0089516501853955 * x_2)))) - (0.9426553098693302 + (-0.19928186639890408 * (0.10153935051992874 + (1.044491792439849 * x_4))))) - (((-75.10000238590722 * abs(((0.13140603895630548 + (0.024042189711942573 * (-0.037314603346356716 + (1.0738698362097465 * x_0)))) * (0.10101417823956703 + (0.013749538539595848 * (-0.0758845730996851 + (1.0498897117688875 * x_3))))))) + (0.02805530986933019 + (0.008455836592779384 * inv((0.4713222471575901 + (-1.3771846086338901 * (-0.0758845730996851 + (1.0498897117688875 * x_3)))))))) + (-0.027764690130669813 + (-0.868878500106872 * sin(((0.4681904647514488 + (-0.8694137394589513 * cos(((2.2874453870735287 + (-1.1954945754087785 * (-0.037314603346356716 + (1.0738698362097465 * x_0)))) + (0.007745387073528676 + (-0.06468119757227274 * cos((0.3814897036371661 + (0.005611676731677323 * (0.10153935051992874 + (1.044491792439849 * x_4))))))))))) - (-0.001580464751448799 + (1.9482252026091826 * (0.009574705784042063 + (1.0477984342708666 * x_1)))))))))),((1.445891951811183*x_3 - 0.57582931326322976)*(-0.3660357643309034*x_2 + 0.20814827383574984*x_4 - 0.868878500106872*sin(2.0413473169009434*x_1 + 0.8694137394589513*cos(1.2838055638838654*x_0 + 0.06468119757227274*cos(0.005861350288062641*x_4 + 0.38205950964782841) - 2.3398001800311571) - 0.45111724638685894) + 75.10000238590722*Abs((0.025818182328087423*x_0 + 0.13050891418362648)*(0.014435499054291495*x_3 + 0.099970800377172131)) - 0.87694528567872309) + 0.008455836592779384)/(1.445891951811183*x_3 - 0.57582931326322976)
601_fri_c1_250_5,ok,5,NoRef,0.6778506345200186,0.5683612912739717,47,47,47,9.205711841583252,,0.001,(((0.647 * (0.02676101383347822 + (1.0066664369813325 * x_3))) * (0.06530000000000001 + (0.0441 * abs((16.7 + (7.8 * cos((-2.44 + (-0.659 * abs((3.5500000000000003 + (73.3 * (-0.018291418326324048 + (0.9901403382934644 * x_0)))))))))))))) + ((-0.0194 + (1.47 * cos(((0.274 + (0.517 * (-0.010397483526896342 + (0.9882031183917349 * x_1)))) * (4.12 + (0.9790000000000001 * (-0.01749150210176107 + (1.0090791592880441 * x_2)))))))) - (-0.0171 + (-0.184 * (-0.005668177014427033 + (0.9847510525456011 * x_4)))))),0.1811941936683906*x_4 + (0.65131318472692215*x_3 + 0.01731437595026041)*(0.0441*Abs(7.8*cos(0.659*Abs(72.57728679691094*x_0 + 2.2092390366804476) + 2.44) + 16.7) + 0.06530000000000001) + 1.47*cos((0.510901012208527*x_1 + 0.26862450101659461)*(0.98788849694299528*x_2 + 4.102875819442376)) - 0.003342944570654574
602_fri_c3_250_10,ok,10,NoRef,0.2669342226691356,0.8485265993036522,83,83,83,11.971590518951416,,0.001,(((0.0093 + (0.7150000000000001 * sin(((-0.0762 + (0.0386 * exp((-0.0057599999999999995 + (0.027897516398397815 + (0.998073099323104 * x_0)))))) * (-51.6 + (0.00861 * ((-9.14 + (44.4 * (-0.017542067075762977 + (1.005717915331683 * x_2)))))**2)))))) - ((-0.00178 + (-0.012600000000000002 * (-0.038189884319498046 + (1.0024011477798893 * x_3)))) * ((37.2 + (-3.86 * (0.008084737233740273 + (0.9964088169567006 * x_7)))) + (1.46 + (0.059500000000000004 * inv(((-0.00915 + (0.9870000000000001 * (0.0029420221446642856 + (1.008712998834323 * x_8)))) + ((0.807 + (36.4 * (-0.02871010083073984 + (1.0068245035869283 * x_5)))) + (((54.6 + (0.001312719251571377 + (1.0174709357351936 * x_4))) - (-42.6 + (-16.9 * (0.03500154593767501 + (1.0064758978864055 * x_6))))) * (-1.86 + (-85.10000000000001 * (0.008753852211365022 + (1.020618930622776 * x_9))))))))))))) - (0.0072 + (-0.733 * sin((-3.09 + (41.7 * sin((0.00828 + (0.0512 * (-0.006149085570662245 + (1.0063481202601992 * x_1))))))))))),-(-0.012630254462026607*x_3 - 0.0012988074575743244)*(-3.846138033452864*x_7 + 38.62879291427777 + 0.059500000000000004/(36.648411930564189*x_5 + 0.9955997298494769*x_8 + (-86.85467099599825*x_9 - 2.604952823187164)*(1.0174709357351936*x_4 + 17.009442674280252*x_6 + 97.79283884559828) - 0.24429389438214644)) + 0.7150000000000001*sin((0.00861*(44.65387544072672*x_2 - 9.9188677781638767)**2 - 51.6)*(0.039464036659616233*exp(0.998073099323104*x_0) - 0.0762)) + 0.733*sin(41.7*sin(0.051525023757322201*x_1 + 0.007965166818782092) - 3.09) + 0.0021
604_fri_c4_500_10,ok,10,NoRef,0.674628968709577,0.601019393310679,58,58,58,23.60938262939453,,0.001,((-0.3 + (0.36000000000000004 * (-0.1348550604363206 + (1.0036996856535505 * x_3)))) + ((0.02 + (0.006 * (-0.0022548934118654575 + (0.9992501517389518 * x_0)))) * ((0.3 + (64.0 * sin(((0.7000000000000001 + (-2.0 * (-0.026510329997847516 + (1.0228802703832585 * x_1)))) + (0.01 + (-1.2 * (-0.0022548934118654575 + (0.9992501517389518 * x_0)))))))) + ((0.001 + (0.1 * (-0.08584083487448184 + (0.9845918227850837 * x_2)))) * ((-0.08 + (90.0 * (-0.0473754174576671 + (1.0002900627489233 * x_4)))) + ((-0.8 + (0.02 * (0.05150804270771723 + (1.015585618193334 * x_8)))) + ((-0.8 + (0.02 * (0.10561760327369846 + (1.007417081890443 * x_7)))) + ((-0.8 + (-0.01 * (0.05960242929231957 + (1.0280165339330751 * x_5)))) + ((-0.8 + (-0.001 * (-0.009791979417298036 + (0.9929225967655008 * x_6)))) + (-60.0 + (-0.001 * (0.043020700170883344 + (1.0416572769407797 * x_9))))))))))))),0.36133188683527822*x_3 + (0.005995500910433711*x_0 + 0.019986470639528808)*((0.09845918227850838*x_2 - 0.007584083487448185)*(90.026105647403097*x_4 - 0.010280165339330751*x_5 - 0.0009929225967655008*x_6 + 0.02014834163780886*x_7 + 0.02031171236386668*x_8 - 0.0010416572769407797*x_9 - 67.541274311284088) - 64.0*sin(1.199100182086742*x_0 + 2.045760540766517*x_1 - 0.76572653208993368) + 0.3) - 0.34854782175707541
606_fri_c2_1000_10,ok,10,NoRef,0.7339068998201106,0.5266388747207328,58,58,58,11.330963134765625,,0.001,((0.015000000000000001 + (0.004 * (-0.043264314038292014 + (1.0227224598746503 * x_0)))) * (((20.0 * (-0.03206380168427523 + (0.9877428384944221 * x_3))) + ((-9.0 + (0.02 * (-0.01060423110845112 + (1.0251295848097435 * x_8)))) + ((-0.01 + (0.02 * (0.10809595603871229 + (1.0624136403325424 * x_5)))) + ((-0.01 + (0.02 * (-0.04496677019937933 + (1.0191986288929233 * x_7)))) + ((-0.01 + (16.0 * (0.04487244154167024 + (0.9667189833408681 * x_4)))) + (-0.01 + (-86.0 * sin(((0.3 + (0.2 * (-0.02308872793518898 + (1.0310028958909718 * x_1)))) * (-7.7 + (-3.6 * (-0.043264314038292014 + (1.0227224598746503 * x_0))))))))))))) + ((-0.01 + (-20.0 * (-0.05715499640265298 + (0.9507785937602312 * x_2)))) + ((0.02 + (0.2 * (-0.10240413058209644 + (0.9803959075788435 * x_9)))) * (-30.0 + (40.0 * (-0.04765413568781236 + (0.9856253019329347 * x_6)))))))),(0.0040908898394986013*x_0 + 0.014826942743846833)*(-19.01557187520462*x_2 + 19.75485676988844*x_3 + 15.46750373345389*x_4 + 0.021248272806650848*x_5 + 0.020383972577858466*x_7 + 0.02050259169619487*x_8 + (39.42501207731739*x_6 - 31.90616542751249)*(0.1960791815157687*x_9 - 0.00048082611641928871) + 86.0*sin((3.6818008555487412*x_0 + 7.5442484694621489)*(0.20620057917819437*x_1 + 0.2953822544129622)) - 7.8291665418711034)
608_fri_c3_1000_10,ok,10,NoRef,0.5511793484500411,0.725468005079216,62,62,62,15.75253438949585,,0.001,((-0.4 + (0.4 * (0.03929049529360136 + (1.0101045661619172 * x_3)))) + ((0.02 + (0.009 * (-0.11377932602934616 + (1.0194947829765149 * x_1)))) * ((0.6 + (60.0 * sin(((0.7000000000000001 + (-2.0 * (-0.11377932602934616 + (1.0194947829765149 * x_1)))) + (-0.3 + (-1.4000000000000001 * (-0.12080387897699611 + (1.046689364019702 * x_0)))))))) + ((0.001 + (-0.02 * (-0.07485137802023327 + (0.928236161918507 * x_4)))) * ((-0.02 + (-0.08 * (-0.024700608534952977 + (1.0178478008506844 * x_5)))) + ((-0.09000000000000001 + (-0.8 * (0.09997004958074049 + (0.9725437086252088 * x_8)))) + ((-0.09000000000000001 + (-0.08 * (0.025411185636871135 + (1.0085861129114744 * x_7)))) + ((6.0 + (0.3 * (0.0037480437197946344 + (1.0171997847210195 * x_6)))) * ((-90.0 + (-0.6 * (-0.09009695051222572 + (0.9667130737789161 * x_2)))) + (0.01 + (-0.030000000000000002 * (-0.06915440631011427 + (1.0059132552759904 * x_9))))))))))))),0.4040418264647669*x_3 + (0.0091754530467886334*x_1 + 0.018975986065735885)*((0.002497027560404665 - 0.0185647232383701*x_4)*(-0.081427824068054754*x_5 - 0.080686889032917954*x_7 - 0.7780349669001671*x_8 + (0.30515993541630584*x_6 + 6.0011244131159384)*(-0.5800278442673496*x_2 - 0.030177397658279714*x_9 - 89.933867197503361) - 0.28003288583274587) - 60.0*sin(1.4653651096275829*x_0 + 2.0389895659530298*x_1 - 0.79668408262648699) + 0.6) - 0.3842838018825595
609_fri_c0_1000_5,ok,5,NoRef,0.6118969745479449,0.6331774120033862,57,55,57,9.834886074066162,,0.001,(((0.42000000000000004 * (-0.03328608761079923 + (0.9930031921598278 * x_0))) + ((-0.0376 + (0.5900000000000001 * (0.15003226178161752 + (1.0307127080102405 * x_3)))) - ((0.00511 + (0.533 * arctan((-0.00023999999999999998 + (-0.135 * abs(((0.05550000000000001 + (7.99 * (0.18580190968182023 + (0.9780250034598157 * x_4)))) - (0.00929 + (0.046400000000000004 * ((-0.007509999999999999 + (7.930000000000001 * (-0.026199140277906246 + (1.011143035371021 * x_2)))))**3))))))))) - (-0.31 + (0.0054199999999999995 * (-0.03328608761079923 + (0.9930031921598278 * x_0))))))) + ((((-0.08670000000000001 + (-0.056662208270947687 + (1.0093749014959992 * x_1))) * (6.0600000000000005 + (5.4 * (-0.03328608761079923 + (0.9930031921598278 * x_0))))) * (0.07780000000000001 + (-0.0641 * (-0.03328608761079923 + (0.9930031921598278 * x_0))))) + (-0.0053 + (0.394 * (0.18580190968182023 + (0.9780250034598157 * x_4)))))),0.42244341800863398*x_0 + 0.60812049772604199*x_3 + 0.3853418513631674*x_4 - (0.06365150461744497*x_0 - 0.07993363821585224)*(5.36221723766307*x_0 + 5.8802551269016846)*(1.0093749014959992*x_1 - 0.1433622082709477) + 0.533*atan(0.135*Abs(7.814419777643928*x_4 - 0.046400000000000004*(8.018364270492198*x_2 - 0.21526918240379656)**3 + 1.5307672583577437) + 0.00023999999999999998) - 0.21044558052559468
611_fri_c3_100_5,ok,5,NoRef,0.5836433436924384,0.6420226507963946,41,41,41,7.192697286605835,,0.001,((0.060000000000000005 + (0.02 * (-5.485044449520766e-09 + (1.0050378211517923 * x_1)))) * ((-9.0 + (6.0 * (2.2651548670983395e-09 + (1.0050378215807587 * x_3)))) + ((0.01 + (20.0 * sin(((-0.030000000000000002 + (-1.7 * (-5.485044449520766e-09 + (1.0050378211517923 * x_1)))) + (0.01 + (-0.9 * (3.3696518741937506e-10 + (1.0050378176809236 * x_0)))))))) + (3.0 + (-6.0 * sin(((0.3 + (4.0 * (3.3696518741937506e-10 + (1.0050378176809236 * x_0)))) + ((-0.003 + (-1.0 * (-1.4882628954172861e-09 + (1.0050378087527534 * x_4)))) + (0.003 + (0.1 * (7.488115246346441e-11 + (1.0050378153667796 * x_2)))))))))))),(-0.020100756423035846*x_1 - 0.059999999890299116)*(-6.0302269294845522*x_3 + 20.0*sin(0.90453403591283126*x_0 + 1.7085642959580469*x_1 + 0.019999990978693106) + 6.0*sin(4.0201512707236944*x_0 + 0.10050378153667797*x_2 - 1.0050378087527534*x_4 + 0.30000000284361175) + 5.989999986409071)
612_fri_c1_1000_5,ok,5,NoRef,0.29784781949280015,0.8143706350542128,36,36,36,16.43732237815857,,0.001,((0.001 + (0.4 * (-0.0455437593761508 + (0.9567051152908453 * x_3)))) + ((0.001 + (1.4000000000000001 * sin(((-0.2 + (-0.15 * (0.05379249346486988 + (0.9813329069621656 * x_1)))) * (-4.0 + (9.9 * (0.05379249346486988 + (0.9813329069621656 * x_1)))))))) + ((0.002 + (-0.004 * (0.02499164981509785 + (0.963922001685239 * x_2)))) * ((0.6 + (80.0 * (-0.1259509009120862 + (1.0224742268874492 * x_4)))) + (-0.01 + (-80.0 * (0.058764461739031826 + (0.9941862663105345 * x_0)))))))),0.3826820461163381*x_3 + (0.00385568800674096*x_2 - 0.001900033400739609)*(79.53490130484276*x_0 - 81.797938150995936*x_4 + 14.187229012089442) - 1.4000000000000001*sin((0.1471999360443248*x_1 + 0.2080688740197305)*(9.71519577892544*x_1 - 3.467454314697788)) - 0.0162175037504603
613_fri_c3_250_5,ok,5,BFGS,0.1152502783309246,0.921987642970749,35,35,35,15.183371782302856,,0.001,((((6.512293013550143 + (4.735402977543134 * (-0.028948889952718215 + (1.0093385016897576 * x_1)))) - (-0.092593013550143 + (0.37673989531237106 * (0.011376775246438027 + (0.9978400925361779 * x_3))))) - (((-0.0875264717208073 * (-0.0023800517403783196 + (1.0247486200671985 * x_4))) - (-0.005486986449856943 + (0.35326010468762903 * (0.011376775246438027 + (0.9978400925361779 * x_3))))) + ((0.07480698644985687 + (0.024018547501481538 * (-0.011035865820133607 + (1.0097221415593123 * x_2)))) + (-0.8012930135501429 + (0.037857311748523775 * sin((1.0730277664433983 + (-3.032534845551557 * (-0.00583196890049992 + (0.9920083120873421 * x_0)))))))))) + (-7.527706986449857 + (-10.502262004185349 * cos(((0.11122356791499927 + (0.15135594917432696 * (-0.028948889952718215 + (1.0093385016897576 * x_1)))) - (-7.760243567915 + (0.634944050825675 * (-0.028948889952718215 + (1.0093385016897576 * x_1))))))))),4.7796245462506037*x_1 - 0.024252059220340008*x_2 - 0.02342907644972267*x_3 + 0.089692631115247951*x_4 + 0.037857311748523775*sin(3.008299773481649*x_0 - 1.0907134153523373) - 10.502262004185349*cos(0.48810408995576578*x_1 - 7.8854664745671484) - 0.33911695474251082
615_fri_c4_250_10,ok,10,BFGS,0.11569602540557444,0.9296561308269925,117,117,117,19.108384609222412,,0.001,((0.1425767200767548 + (-0.07873541065933982 * (0.05515174324685588 + (0.9881054953181548 * x_8)))) - (((-6.9095712583492 * abs((-0.3678077339647757 + (0.008561553372822423 + (1.001972468388772 * x_1))))) * (-0.01859538362519981 + (-4.954033158037128e-05 * abs(((0.2887497632727878 + (9.798377226620874 * (0.030981082827633125 + (1.0037440958902806 * x_2)))) - ((0.9951510508884364 + (0.937214081819736 * (0.018442320333777653 + (1.0043892364385394 * x_0)))) * ((-8.679453269316884 + (-24.10084549265098 * arctan((-40.70000780789137 + (-0.01706926164685473 * sqrt(((-0.0024399934468889817 + (91.00000000090328 * sqrt((0.019002163128087224 + (-0.083 * exp((-26.1 + (0.09200000000000001 * (-0.04174225894742663 + (1.009234310176972 * x_7)))))))))) + ((((0.007840527020611707 + (0.007599562950833112 * (0.05515174324685588 + (0.9881054953181548 * x_8)))) * (80.50000000001022 + (-0.09869999987225399 * (-0.04174225894742663 + (1.009234310176972 * x_7))))) - (-0.9070000065531111 + (0.5779999995721189 * (-0.004420436494283208 + (0.9982358793105901 * x_6))))) + ((-2.320000578118608 + (-0.00796004353431337 * (-0.027894848970115443 + (0.9944293071811292 * x_5)))) * (0.40299998480104193 + (-17.000000079276873 * ((0.003179860718712355 + (-4.870000553564001 * (-0.01918538936707431 + (0.9784295203960635 * x_9)))))**2))))))))))) - (-0.09114673068311464 + (0.013893113259752149 * (0.030981082827633125 + (1.0037440958902806 * x_2))))))))))) + ((-0.0133767200767548 + (0.2630547070647035 * (0.030981082827633125 + (1.0037440958902806 * x_2)))) + ((-0.0103767200767548 + (-0.21029879467690732 * (0.030508266623949246 + (1.0184149844080637 * x_3)))) + (0.0013232799232451996 + (-0.24408526526773155 * (0.016849843417703382 + (1.0050181313033926 * x_4)))))))),-0.26403960911234342*x_2 + 0.21417144370191716*x_3 + 0.24531011717806844*x_4 - 0.0777988919486253*x_8 - 6.9095712583492*(4.954033158037128e-5*Abs(9.8350632905264842*x_2 + (0.94132773601837141*x_0 + 1.0124354532066833)*(0.01394513040801119*x_2 - 24.10084549265098*atan(0.01706926164685473*sqrt(-0.5769803378143948*x_6 + 91.00000000090328*sqrt(0.019002163128087224 - 3.82229584990403e-13*exp(0.09284955653628143*x_7)) + (0.007915700576958871*x_5 + 2.3197785339064228)*(17.000000079276873*(4.764952305952189*x_9 - 0.09661271755670514)**2 - 0.40299998480104193) - (0.09961142628554148*x_7 - 80.504119960963)*(0.00750916991373445*x_8 + 0.008259656165264373) + 0.90711502539802638) + 40.70000780789137) + 8.5887369623264034) + 0.59231409970712324) + 0.01859538362519981)*Abs(1.001972468388772*x_1 - 0.3592461805919533) + 0.1630434156851573
617_fri_c3_500_5,ok,5,NoRef,0.5321384634761452,0.6525130832959968,72,72,72,10.800477027893066,,0.001,(((-0.0782 * (0.06189277847607138 + (1.0463141535655052 * x_0))) - ((-0.611 + (0.743 * cos((((-42.1 * (0.06189277847607138 + (1.0463141535655052 * x_0))) * (0.056400000000000006 + (-0.00616 * sqrt((-0.658 + (-93.5 * arctan((-3.43 + (-4.98 * abs((-71.7 + (64.4 * (0.06189277847607138 + (1.0463141535655052 * x_0)))))))))))))) + (-95.5 + (1.3800000000000001 * (0.07378384716018162 + (1.066710481333945 * x_4)))))))) + (0.7000000000000001 + (-0.368 * (0.03177150349695045 + (1.0457474271073812 * x_3)))))) + (((-0.35200000000000004 * (0.06583752182489036 + (1.0614816774443865 * x_2))) - (0.00327 + (0.929 * cos((-3.69 + (-67.1 * abs((-0.0766 + (0.028100000000000003 * (0.06884697124093933 + (1.0266038989481894 * x_1))))))))))) + (-0.00911 + (0.75 * (0.07378384716018162 + (1.066710481333945 * x_4)))))),-0.081821766808822513*x_0 - 0.37364155046042409*x_2 + 0.38483505317551627*x_3 + 0.8000328610004588*x_4 - 0.929*cos(67.1*Abs(0.028847569560444125*x_1 - 0.074665400108129606) + 3.69) - 0.743*cos(1.4720604642408442*x_4 + (44.04982586510777*x_0 + 2.605685973842605)*(0.00616*sqrt(93.5*atan(4.98*Abs(67.382631489618541*x_0 - 67.71410506614101) + 3.43) - 0.658) - 0.056400000000000006) - 95.398178290918949) - 0.062365024302176313
