dataset,status,n_features,refinement_type,r2,rmse,complexity,expr,seconds,error,rows
227_cpu_small,ok,12,NoRef,0.6583291561223787,9.76696005751967,148,((-0.0072499999999999995 + (-0.06770000000000001 * (-3.247101633634574 + (2.50655966174019e-06 * x_11)))) - (((((17.8 + (-0.1768076660926582 + (0.011662390162363465 * x_7))) - (-4.1 + (0.00895 * ((-0.0386 + (0.771 * (-0.8192594694582853 + (3.8942280908389454e-06 * x_7)))))**2))) * (0.43 + (0.0795 * (-0.8192594694582853 + (3.8942280908389454e-06 * x_7))))) + (((0.558 + (3.41 * (-0.7437521549138809 + (0.45419978857840837 * x_3)))) + (-78.4 + (0.052000000000000005 * (-0.5377360366120698 + (0.22835256385635588 * x_0))))) - (-0.265 + (-0.008409999999999999 * (-0.7249903137898093 + (0.0004731494315864483 * x_10)))))) - (((20.8 + (-2.58 * (-1.6051501816977083 + (0.000677395744283909 * x_2)))) - (0.21400000000000002 + (0.00924 * (((((0.26 + (-1.332304434001224 + (0.006132868873141336 * x_3))) + (72.4 + (-0.0261 * (-0.8192594694582853 + (3.8942280908389454e-06 * x_7))))) * ((-0.109 + (0.259 * cos((99.0 * (-0.4098151912115371 + (0.02006930417294501 * x_0)))))) + (-0.00049 + (0.299 * (-3.247101633634574 + (2.50655966174019e-06 * x_11)))))) + (2.45 + (0.0357 * (-1.14443345895351 + (0.0074183798467201 * x_4))))))**2))) - (-1.24 + (0.009729999999999999 * (-0.5377360366120698 + (0.22835256385635588 * x_0))))))),12.01641058921814,,200
228_elusage,ok,2,NoRef,0.7048133515222952,12.925282125108252,77,((-5.83 + (0.124 * (((0.031400000000000004 + (-4.22 * (-3.494368107086116 + (0.06492913712491094 * x_0)))) - (-19.0 + (-3.19 * sin(((((2.67 + (-3.494368107086116 + (0.06492913712491094 * x_0))) - (-7.1000000000000005 + (-0.006 * (-1.588178110693536 + (0.281773535768208 * x_1))))) * (80.5 + (-1.98 * (-3.494368107086116 + (0.06492913712491094 * x_0))))) + ((-98.0 + (-0.402 * (-3.494368107086116 + (0.06492913712491094 * x_0)))) - (-81.0 + (0.0636 * (-1.588178110693536 + (0.281773535768208 * x_1)))))))))))**2)) + (-0.008499999999999999 + (0.0796 * (-3.494368107086116 + (0.06492913712491094 * x_0))))),8.901034832000732,,55
229_pwLinear,ok,10,NoRef,0.6729165545187854,2.552732094600308,155,((((-83.3 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (((((((0.512 * (0.047863877241182545 + (1.1965969310295634 * x_8))) - (0.753 + (0.0026899999999999997 * (0.024260699053001707 + (1.2130349526500854 * x_3))))) + (((-9.77 + (0.0012 * (0.07877919836271194 + (1.2119876671186451 * x_9)))) * (-0.125 + (4.6000000000000005 * tan((0.00547 + (6.7 * abs((-0.923 + (-47.0 * (-0.12885860791431716 + (1.227224837279211 * x_5))))))))))) - (0.0719 + (93.4 * (-0.07017213284715496 + (1.0024590406736422 * x_0)))))) - ((-0.303 + (8.65 * (0.13630961003872036 + (1.1853009568584378 * x_2)))) + ((4.98 + (-0.0374 * (0.13630961003872036 + (1.1853009568584378 * x_2)))) * (0.0274 + (-7.32 * (0.1308442961026054 + (1.2461361533581465 * x_1))))))) - (0.906 + (-35.5 * (-0.12885860791431716 + (1.227224837279211 * x_5))))) + ((-0.616 + (30.2 * (0.024260699053001707 + (1.2130349526500854 * x_3)))) * (-0.0033599999999999997 + (0.08370000000000001 * (-0.12885860791431716 + (1.227224837279211 * x_5)))))) - (0.009 + (-33.4 * (0.1308442961026054 + (1.2461361533581465 * x_1)))))) + (-0.29000000000000004 + (-25.2 * (0.024625761678892605 + (1.2312880839446303 * x_6))))) * (-0.021900000000000003 + (0.00052 * (-0.029787773436724965 + (1.1915109374689985 * x_7))))),24.190683603286743,,200
230_machine_cpu,ok,6,NoRef,0.8726237968480651,58.26619755736509,130,(0.735 + (0.009779999999999999 * ((((-0.36000000000000004 + (0.08600000000000001 * (-0.7692023071461158 + (0.003791788953692772 * x_0)))) * ((9.22 + (91.4 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) + ((-0.00722 + (68.8 * sin((-54.800000000000004 * (-0.7169976175893781 + (0.03797656872825096 * x_5)))))) + (5.48 + (-0.07200000000000001 * inv((-2.95 + (0.8500000000000001 * ((81.2 + (-5.84 * (-0.7047263654341995 + (0.14485639577270287 * x_4)))))**2)))))))) - (-6.3100000000000005 + (6.72 * sqrt(((0.226 + (0.893 * abs((((-1.26 + (0.8470000000000001 * (-0.7047263654341995 + (0.14485639577270287 * x_4)))) - (-0.0809 + (75.4 * (-0.7539783429454673 + (0.00025457276565311854 * x_1))))) - (58.300000000000004 + (-9.82 * inv((((-3.4 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) * (-0.609 + (1.86 * (-0.7692023071461158 + (0.003791788953692772 * x_0))))) + (-1.18 + (-5.23 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))))))))) + (93.8 + (88.60000000000001 * (-0.6323138508124196 + (0.02430107036173788 * x_3))))))))))**2)),13.737513303756714,,200
294_satellite_image,ok,36,NoRef,0.03995701502173743,1.044218761210354,141,(3.0 + (0.41200000000000003 * inv(((-0.00815 + (37.2 * exp(((((-0.07490000000000001 + ((-3.31 * (-7.684421623870897 + (0.07580941768727763 * x_22))))**2) + (0.096 + (6.8 * (-5.635523493495556 + (0.05940258768309851 * x_14))))) * ((-5.5200000000000005 + (52.9 * (-8.176326523518961 + (0.07956333891421166 * x_14)))) + (((0.27 * (-7.629648418385702 + (0.07509866054811458 * x_10))) * ((-7.74 + (0.0714 * (-8.01940646953219 + (0.07866790729382175 * x_18)))) * (6.5 + (-0.384 * (-9.139993391142985 + (0.11346981242883905 * x_11)))))) + (51.0 + (-0.00985 * (-8.595128951572457 + (0.10649397784131405 * x_19))))))) + (0.005869999999999999 + (-4.25 * (-7.9418752579862 + (0.0780873630400295 * x_34)))))))) - ((-0.23800000000000002 + (-0.001 * (-8.056407329994496 + (0.09978828674050283 * x_23)))) * ((1.7 + (-0.0902 * (-8.056407329994496 + (0.09978828674050283 * x_23)))) + ((-0.05160000000000001 + (0.0229 * cos((1.95 * (-8.01940646953219 + (0.07866790729382175 * x_18)))))) + ((0.005719999999999999 + (-0.008159999999999999 * (-7.779216143303448 + (0.07609523763380072 * x_6)))) - (0.0028499999999999997 + (-0.0853 * (-5.635523493495556 + (0.05940258768309851 * x_14)))))))))))),9.452491044998169,,200
344_mv,ok,10,NoRef,0.967639799015901,1.7234921736588464,109,(((0.07 + (-0.07 * (0.9175113942281458 + (0.09481017314613248 * x_5)))) * ((-80.0 + (50.0 * arctan(((-4.0 + (7.0 * (-0.5619514869490163 + (2.341464528954235 * x_7)))) - (1.0 + (0.01 * inv(((0.060000000000000005 + (0.09000000000000001 * (-0.6964409092807232 + (1.5476464650682737 * x_2)))) + ((0.060000000000000005 + (0.09000000000000001 * (8.731675768609247 + (0.6975312065809712 * x_1)))) + ((0.6 + (0.030000000000000002 * (-2.4616167895905274 + (0.008477159847985765 * x_8)))) + (0.060000000000000005 + (0.01 * (-19.94909374672912 + (0.018109774499670123 * x_9)))))))))))))) + (20.0 + (0.01 * (0.07176828705486599 + (1.6917112741967857 * x_4)))))) - ((0.0003 + (-0.030000000000000002 * (-0.08262425328176871 + (0.3485338209019501 * x_0)))) * ((81.3 + (-0.3 * (1.3389884173455886 + (0.3190495684869531 * x_3)))) + (0.1 + (-0.1 * (-0.7257530966188903 + (2.1036321641127254 * x_6))))))),12.985983610153198,,200
4544_GeographicalOriginalofMusic,ok,117,NoRef,0.3474795742829143,0.8464201738750863,132,((((((((3.92 + (0.08020000000000001 * (-0.17308351816695203 + (0.8309780074535965 * x_74)))) * (-7.390000000000001 + (-0.08850000000000001 * (-0.12914525632736246 + (0.8826906767839632 * x_99))))) - (-0.0912 + (-0.135 * (-0.1079810520577211 + (0.9891263880626897 * x_100))))) + ((32.8 + (-4.03 * (-0.10359411412446166 + (0.8279342891647152 * x_98)))) - (-2.45 + (-8.15 * cos((((44.4 + inv((-0.20900000000000002 + (-61.6 * (-0.12914525632736246 + (0.8826906767839632 * x_99)))))) - (0.9690000000000001 + (0.00357 * (-0.09128749574918786 + (0.9280292722398592 * x_71))))) * (0.267 + (99.9 * (-0.17308351816695203 + (0.8309780074535965 * x_74)))))))))) - (0.06570000000000001 + (-2.42 * (-0.07658934418944248 + (0.9059039556535803 * x_97))))) * (-0.0855 + (-0.032 * (-0.12532811090486334 + (0.8909665660487458 * x_102))))) + ((0.9870000000000001 + (0.00785 * (-0.14447824963397243 + (0.8677797580712742 * x_73)))) + (-0.00705 + (0.38 * (-0.08840898419146478 + (0.9155162283673939 * x_70)))))) - (-0.00915 + (-0.36200000000000004 * arctan((6.640000000000001 + (81.2 * (-0.08396463080907057 + (0.9330183877149715 * x_101)))))))),9.669375896453857,,200
485_analcatdata_vehicle,ok,4,NoRef,0.11161270745042629,265.19603303883036,49,(30.0 + (0.09000000000000001 * (((0.01 + (-60.0 * (-1.0 + (2.0 * x_0)))) + ((30.0 + (-30.0 * sin(((0.9 + (-0.9 * (-1.0 + (2.0 * x_2)))) * (-6.0 + (0.2 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))))))) + (0.01 + (0.01 * (-1.0 + (2.0 * x_1)))))))**2)),11.355462312698364,,48
503_wind,ok,14,NoRef,nan,nan,171,(((-0.030300000000000004 * (-2.3526484768873184 + (0.1941585663264014 * x_3))) * (0.00326 + (-40.5 * sin((-0.402 + (7.29 * inv(((0.736 + (0.9890000000000001 * inv((-44.2 + (31.1 * sqrt(((8.620000000000001 + (-0.9500000000000001 * (-2.042499402679994 + (0.29085696370651126 * x_6)))) * (98.2 + (-3.7800000000000002 * (-2.640854982630517 + (0.2666412540415966 * x_12))))))))))) * ((12.4 + (0.0059 * (-2.165913599278709 + (0.23069734923227295 * x_3)))) - (0.00498 + (0.543 * (-2.291597964891263 + (0.2511918320996554 * x_10))))))))))))) + ((0.05210000000000001 + (0.09490000000000001 * log(((0.0005499999999999999 + (61.800000000000004 * abs(((-6.83 + (0.07400000000000001 * (-2.1441798161620977 + (0.2713327363192592 * x_7)))) + ((-0.00543 + (-0.389 * ((0.00567 + (-inf + (inf * x_0))))**2)) * (0.9820000000000001 + (23.400000000000002 * (-2.042499402679994 + (0.29085696370651126 * x_6))))))))) * (4.17 + (0.335 * (-2.513022165302214 + (0.271882351164495 * x_11)))))))) * (((0.6920000000000001 * (-2.486325865319806 + (0.23004814711231064 * x_7))) - ((-0.095 + (-4.6000000000000005 * (-2.640854982630517 + (0.2666412540415966 * x_12)))) - ((-9.870000000000001 + (-5.07 * cos((9.59 * (-2.486325865319806 + (0.23004814711231064 * x_7)))))) + (6.66 + (0.00643 * (-2.513022165302214 + (0.271882351164495 * x_11))))))) + (22.5 + (-0.0719 * (-2.5265815715791597 + (0.18022616339542588 * x_13))))))),11.566717863082886,,200
505_tecator,ok,124,NoRef,0.9535561023115858,2.7283788814558414,157,(((-0.0475 * (-5.719170923637777 + (1.8143545444452047 * x_42))) + ((2.02 + (-0.35200000000000004 * (-5.929898533411473 + (0.33311229362537514 * x_123)))) - ((-0.047400000000000005 + (0.7010000000000001 * (-5.929898533411473 + (0.33311229362537514 * x_123)))) * ((-0.00864 + (-0.456 * tan(((-0.004229999999999999 + (-0.00399 * (-0.07871269318647982 + (0.9675989485202225 * x_103)))) + (0.00585 + (-8.39 * (-5.6788133969517265 + (1.8095031190281563 * x_41)))))))) + ((0.00227 + (0.464 * (-5.665303164015302 + (1.844839179334812 * x_37)))) - (-2.94 + (0.35000000000000003 * (0.007242114849368209 + (0.979147272322125 * x_102))))))))) + ((-0.127 + (-0.133 * (-5.651609718013817 + (1.8301171113879862 * x_38)))) - ((((-0.043300000000000005 + (1.5 * (-6.461537569752442 + (0.10145811457276666 * x_122)))) * (7.01 + (-0.0995 * (-5.646998937481421 + (1.818278742877441 * x_39))))) - (4.32 + (1.1500000000000001 * sin(((0.07600000000000001 + (0.75 * (-5.6550773163191455 + (1.8109617237273723 * x_40)))) * (0.39 + (-73.2 * inv((0.0644 + (0.997 * (-0.07871269318647982 + (0.9675989485202225 * x_103)))))))))))) - ((-28.400000000000002 + (0.09690000000000001 * (-5.651609718013817 + (1.8301171113879862 * x_38)))) * (0.00037999999999999997 + (-0.39 * cos((0.00411 + (-0.003 * (-5.651609718013817 + (1.8301171113879862 * x_38))))))))))),13.886634588241577,,200
519_vinnie,ok,2,NoRef,0.6312797173953137,1.8379520508193605,24,((6.0 + (2.4 * (-3.050344651934337 + (0.22536717044213794 * x_1)))) + (0.5 + (-0.6 * tan((0.02 + (5.0 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))))),6.411724090576172,,200
522_pm10,ok,7,BFGS,8.579162535937712e-08,0.8713855796299197,134,(3.3254997381552225 + (2.165412078502364e-09 * sqrt((((0.011510034062237098 + abs(((((-79.19984716360878 + (-7.079162907839687 + (0.987710095069961 * x_0))) - (0.017847163608754584 + (0.04086100485324551 * (-0.19671235889801858 + (0.1523720850826871 * x_1))))) * (-4.377107646589227 + (-0.4188636703707976 * (-1.6816570543158895 + (0.011591759038935135 * x_4))))) - (((57.70012587861913 + (-1.5591481867057306 + (0.005027969450348218 * x_6))) * (-0.09912649986292053 + (22.399706669014353 * (-0.12981253370068688 + (0.9947320404949649 * x_3))))) * ((-0.05372238678653528 + (17.599671340076878 * inv((((-1.6816570543158895 + (0.011591759038935135 * x_4)) + (0.20359243087889206 + (-81.51996368824285 * cos((0.6345943174068794 + (-4.9579338311158985 * (-0.19671235889801858 + (0.1523720850826871 * x_1)))))))) + (-9.096707569121104 + (-7.958219952590622 * (-1.7456009505041916 + (0.5312236624740025 * x_2)))))))) * (-46.79986883280324 + (-0.008394178818376626 * (-1.6816570543158895 + (0.011591759038935135 * x_4))))))))) + (-0.0429899659377629 + (-86.99996489016245 * (-2.0008354353416413 + (0.15444503553389743 * x_5))))) * (0.41250834728269004 + (-0.12448767282231488 * arctan(((0.0937966598501021 + (0.3695749788251878 * (-7.079162907839687 + (0.987710095069961 * x_0)))) * (8.540788500915369 + (-0.024030003339194087 * (-7.079162907839687 + (0.987710095069961 * x_0)))))))))))),10.362858057022095,,200
523_analcatdata_neavote,ok,2,NoRef,0.9244799365283329,1.0849359046942775,49,(((0.807 + (0.0014 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))) + (0.009179999999999999 + (-6.96 * inv((19.6 + (95.60000000000001 * sin(((0.271 + (0.0057399999999999994 * (-32.42453434284643 + (3.268602252303068 * x_1)))) - (-1.74 + (-4.19 * (-32.42453434284643 + (3.268602252303068 * x_1)))))))))))) - (-4.75 + (4.21 * (-1.1000004629242885 + (1.0091747366277877 * x_0))))),3.9284446239471436,,100
527_analcatdata_election2000,ok,14,NoRef,0.8879143202576822,24865.907412438453,141,(-7.38 + (1.18 * abs((((-0.00698 * (-0.5193298239498948 + (0.015227614093935648 * x_4))) - (((-53.1 + (-0.7183914372640499 + (0.0004984541314653785 * x_2))) * ((-95.4 + (-91.4 * (-0.6808101853206171 + (7.651437594886506e-06 * x_1)))) + ((-0.00196 + (-0.0437 * (-0.7183914372640499 + (0.0004984541314653785 * x_2)))) * (0.0359 + (0.00331 * (-0.6808101853206171 + (7.651437594886506e-06 * x_1))))))) * (5.62 + (-2.47 * arctan(((((0.305 * abs((0.040600000000000004 + (0.36200000000000004 * (-0.7539750293087042 + (2.2518515811217273e-05 * x_11)))))) - ((0.08080000000000001 + (2.69 * (-0.5790159314959826 + (1.526143028166792e-05 * x_10)))) + (-0.14600000000000002 + (-0.037700000000000004 * ((2.74 + (0.00246 * (-0.739338557632009 + (0.02693620628675617 * x_7)))))**2)))) + (((-0.7240000000000001 * (-0.766510348395769 + (1.76795500133283e-05 * x_0))) - (-0.00836 + (0.005699999999999999 * (-0.8107727686427069 + (0.0001122870409012877 * x_12))))) + (-0.42000000000000004 + (0.035100000000000006 * (-0.6808101853206171 + (7.651437594886506e-06 * x_1)))))) * (71.4 + (8.77 * (-0.5795856269534391 + (0.002242434428935752 * x_1)))))))))) + (0.8480000000000001 + (97.5 * (-0.6766957715329756 + (8.551790402823377e-06 * x_13)))))))),18.25584840774536,,67
529_pollen,ok,4,NoRef,0.6283472090388091,2.060815636459268,79,((-0.6 + (-0.28400000000000003 * cos((((0.00811 + (3.7 * (-0.14240534481180597 + (0.1466357845322108 * x_0)))) + (-83.60000000000001 + (-11.6 * (-0.14240534481180597 + (0.1466357845322108 * x_0))))) - (-0.8510000000000001 + (-14.4 * (-0.14240534481180597 + (0.1466357845322108 * x_0)))))))) * (((0.8330000000000001 + (-1.94 * sqrt(((-76.3 + (-20.0 * (0.008717172475124766 + (0.20153683119485272 * x_1)))) * (-0.638 + (0.0089 * (-0.030628056605373096 + (0.1278483556294714 * x_2)))))))) - (-4.36 + (-9.370000000000001 * (-0.14240534481180597 + (0.1466357845322108 * x_0))))) - (-9.32 + (-8.39 * (0.13411228300539055 + (0.09366364070564696 * x_3)))))),7.113691091537476,,200
537_houses,ok,8,BFGS,0.6150189122782803,62102.357695023915,138,((((0.8741489571318657 * (-1.2807665932048524 + (0.0031092227789157063 * x_5))) + (8.609289332744373 + (0.9609329924241331 * sin(((-0.8879435152863325 + (12.099980675667602 * (-1.616400063304611 + (0.0017131956155851734 * x_4)))) + (-85.89994351528634 + (-32.90000304363765 * (-1931.3382469098758 + (51.06894768888684 * x_6))))))))) + (-0.9287106672556261 + (-0.746853725571882 * (-1.616400063304611 + (0.0017131956155851734 * x_4))))) * (((-0.16005345105915142 + (-1.5066316366506536 + (0.0007951087204436459 * x_2))) + ((0.002456548940848586 + (6.499976499103978 * (-1.516023044552607 + (0.4819862123055841 * x_0)))) + ((-0.3990534510591514 + (4.05857132414843 * sqrt(((4.519996260799392 + (6.93999981263632 * cos((-6.680002505772014 * (4732.105772728812 + (38.70787762899494 * x_7)))))) + ((3.0990705322998067 + (-0.002886897612453262 * (-1.2904738757872565 + (0.0029224672776394607 * x_3)))) * (23.599988406498053 + (-0.6047169066633653 * inv((-0.39427546596745566 + (-1.180383178784062 * (-4.071076517823106 + (0.09225190387090654 * x_1)))))))))))) - (7.640053451059152 + (-0.9800115796775528 * (-1.2904738757872565 + (0.0029224672776394607 * x_3))))))) * ((-53.09989794830593 + (-4.779982453211838 * (4732.105772728812 + (38.70787762899494 * x_7)))) * (0.7783388782433331 + (-16.699654702642157 * exp((0.0030335341240053434 + (-0.05033964891236694 * (-1.616400063304611 + (0.0017131956155851734 * x_4)))))))))),16.401302576065063,,200
542_pollution,ok,15,NoRef,0.30963448985643016,51.25357069284256,109,((0.09000000000000001 + (50.0 * (-1.3417746895098515 + (0.11303914741996632 * x_2)))) + ((0.09000000000000001 + (50.0 * sin(((0.9 + (0.9 * (-10.07372940149997 + (0.21860601272753 * x_7)))) * (9.0 + (-0.060000000000000005 * (-3.4842057901726844 + (0.24240763803394755 * x_10)))))))) + ((0.09000000000000001 + (-0.030000000000000002 * (-15.870501448458425 + (0.1961419800635419 * x_4)))) + ((0.09000000000000001 + (-20.0 * (-15.790457307846115 + (0.21171562870855126 * x_2)))) + ((0.09000000000000001 + (0.09000000000000001 * (((99.0 + (1.0 * (-3.7739829530938387 + (0.10099865173310897 * x_0)))) + (4.0 + (-1.0 * (-13.091145073851688 + (1.1929962068814302 * x_10))))))**2)) + ((0.001 + (-0.2 * (-2.688091270755722 + (0.0006935130534321594 * x_7)))) + ((0.001 + (-0.01 * (-0.8553399857577753 + (0.015908369232940645 * x_13)))) + (0.001 + (-9.0 * (-24.330114224746506 + (7.455982713861068 * x_4))))))))))),12.89931607246399,,60
547_no2,ok,7,BFGS,0.4846568500731345,0.5296754367774408,153,(1.2154537930251843 + (0.48110039610888267 * sqrt((0.12252341400005709 + (0.03902892429683277 * sqrt((5.680023465321173 + (8.454224423454221 * abs(((-0.039596995185739614 + (-0.004466050398307738 * sqrt((-0.05388067857380845 + (66.9007443586684 * ((-1.4916305491900272 + (-0.19094768474247042 * (-0.16485779278081106 + (0.16091536708568774 * x_1)))))**2))))) * ((((-75.40070144727036 + (-1.593513108814246 + (0.5093537168700765 * x_2))) * (0.05052251442529018 + (-0.01125022165962849 * cos((0.026309365703307934 + (-3.012604406160704 * ((0.006248652184793479 + (48.80540181709758 * (-1.5089883784697682 + (0.0049762181060208684 * x_6)))))**2)))))) * (((1.030871957117166 + (-1.664176255098275 + (0.011106799904836887 * x_4))) - ((-0.14071195711716517 + (6.478530014697785 * (-1.593513108814246 + (0.5093537168700765 * x_2)))) - (((-0.7891280428828341 + (4.683266785734304 * (-0.1634556815138494 + (0.9729504782544822 * x_3)))) - (((6.145917171685728 * (-0.16485779278081106 + (0.16091536708568774 * x_1))) - (3.056871957117166 + (8.648673580003324 * arctan((-0.40273741859549705 + (47.09882953917813 * (-6.654222247738914 + (0.9476037076783185 * x_0)))))))) + (-18.946871957117168 + (-4.597011654974677 * (-6.654222247738914 + (0.9476037076783185 * x_0)))))) - (-3.556871957117166 + (-0.576700007636963 * (-1.664176255098275 + (0.011106799904836887 * x_4))))))) * (82.40023770990982 + (-0.763642742017891 * (-1.8397826257177994 + (0.14854926327959622 * x_5)))))) * (-83.70054687259174 + (0.6396091646001527 * (-1.593513108814246 + (0.5093537168700765 * x_2))))))))))))))),12.46898603439331,,200
556_analcatdata_apnea2,ok,3,BFGS,5.095213140293708e-10,3064.5387312309963,64,(2.308652361803676 + (6.498774698110367 * ((11.588163013376493 + (-1.115448590574314e-05 * exp(((-4.477025347830472 + (-0.5504495373850725 * abs((((0.00693580529830855 + (51.400307432374824 * inv((-0.361359141473791 + (-3.7986809934327206 * (-1.414213562373095 + (0.7071067811865475 * x_1))))))) - (-0.4281358052983086 + (0.18886964097070394 * (-1.9639610121239315 + (0.4364357804719848 * x_2))))) - (-0.5631358052983088 + (0.015809950222493634 * (-1.414213562373095 + (0.7071067811865475 * x_1)))))))) - (-0.09077465216952664 + (9.493613819916376 * cos((55.095461848263795 + (-67.12734201963667 * (-1.414213562373095 + (0.7071067811865475 * x_0))))))))))))**2)),8.04818868637085,,200
557_analcatdata_apnea1,ok,3,BFGS,0.07575148669802678,2972.488760423156,62,(11.032760962794104 + (5.762244713626009 * sqrt((82.20659779686193 + (66.05746244304203 * exp((0.878476896988957 + (-29.6412475575418 * sin((((-0.2978937595860332 * inv((51.992121832570575 + (-40.91753221690233 * cos((32.33970512756715 + (163.4250541085951 * (-1.414213562373095 + (0.7071067811865475 * x_0))))))))) * (0.4595020700444823 + (-0.757023891179652 * (-1.9639610121239315 + (0.4364357804719848 * x_2))))) + (-0.15562054158401334 + (48.523803724791044 * cos((3.6417476546168706 + (-0.003053360739003934 * ((-74.94615357132386 + (-0.07616915598782717 * (-1.414213562373095 + (0.7071067811865475 * x_1)))))**3))))))))))))))),8.094420194625854,,200
560_bodyfat,ok,14,NoRef,0.9686251314254208,1.4183596027325363,109,(0.6 + (0.2 * abs(((89.10000000000001 + (-41.5 * (-57.52990952234374 + (54.448221837923086 * x_0)))) - (0.3 + (-0.09000000000000001 * tan(((0.01 + (0.2 * (-10.980087298995926 + (0.18400582020219014 * x_4)))) + ((0.02 + (0.2 * (-15.414295390810478 + (0.4067847718311926 * x_4)))) + ((0.02 + (0.2 * (-10.76363248103607 + (0.3331568802387981 * x_11)))) + ((0.02 + (0.2 * (-8.691703717993288 + (0.09469634160680841 * x_12)))) + ((0.02 + (0.9 * (-12.368918058615126 + (0.123524275838118 * x_4)))) + ((0.7000000000000001 + (-0.9 * (-13.729665303214738 + (0.13736808444653992 * x_11)))) + ((0.006 + (0.01 * (-14.503899845169963 + (0.5052039378562528 * x_12)))) + ((0.006 + (0.6 * (-16.45569646354815 + (0.4265399104852348 * x_12)))) + (0.01 + (0.2 * (-6.0305750892444605 + (0.033750416754417346 * x_2))))))))))))))))))),13.695695638656616,,200
